timestamp_utc,elapsed_s,scene,frames,fps_avg,frame_ms_avg,frame_ms_p50,frame_ms_p95,frame_ms_p99,frame_ms_max,main_thread_ms_avg,main_thread_ms_max,render_thread_ms_avg,render_thread_ms_max,cpu_frame_ms,gpu_frame_ms,gc_alloc_kib_avg,gc_alloc_kib_max,gc_used_mib,system_used_mib,draw_calls,batches,setpass_calls,triangles
2026-07-13T19:52:42.4292553Z,4.154,GameStartup,1,0.24,4153.963,4153.963,4153.963,4153.963,4153.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0
2026-07-13T19:52:42.5657727Z,5.218,GameStartup,1,0.94,1064.436,1064.436,1064.436,1064.436,1064.436,0.000,0.000,0.000,0.000,0.000,0.000,3755.894,3755.894,21.988,376.094,0,0,0,0
2026-07-13T19:52:43.6058446Z,6.269,GameStartup,20,19.04,52.512,51.533,56.116,60.875,60.875,49.433,55.945,0.000,0.000,51.927,0.164,998.885,1876.284,24.785,385.039,7,7,7,478
2026-07-13T19:52:44.6434618Z,7.307,GameStartup,20,19.26,51.931,51.848,52.695,53.482,53.482,49.253,52.690,0.000,0.000,52.032,0.157,1847.064,2276.119,30.242,431.652,7,7,7,594
2026-07-13T19:52:45.6710147Z,8.335,GameStartup,20,19.46,51.401,51.356,51.612,51.755,51.755,48.809,51.608,0.000,0.000,51.339,0.161,91.415,116.769,30.727,472.707,7,7,7,484
2026-07-13T19:52:46.6978481Z,9.362,GameStartup,20,19.48,51.342,51.334,51.466,51.580,51.580,48.759,51.458,0.000,0.000,51.343,0.188,81.097,120.142,30.270,511.000,7,7,7,484
2026-07-13T19:52:47.7272268Z,10.391,GameStartup,20,19.44,51.440,51.338,52.138,52.341,52.341,48.874,52.370,0.000,0.000,51.336,0.185,126.787,171.423,32.223,547.363,7,7,7,484
2026-07-13T19:52:48.7711854Z,11.435,GameStartup,20,19.16,52.195,51.911,53.291,54.425,54.425,49.584,54.579,0.000,0.000,52.476,0.301,80.860,115.129,31.820,578.734,7,7,7,484
2026-07-13T19:52:49.8368140Z,12.500,GameStartup,20,18.77,53.276,52.050,59.212,67.902,67.902,50.664,67.440,0.000,0.000,52.058,0.144,889.580,1486.380,35.176,633.105,7,7,7,416
2026-07-13T19:52:50.8613447Z,13.525,GameStartup,19,18.55,53.921,52.710,66.969,66.969,66.969,51.155,66.505,0.000,0.000,52.882,0.162,1635.676,2332.581,40.504,701.125,7,7,7,416
2026-07-13T19:52:51.8667329Z,14.530,GameStartup,19,18.90,52.910,52.567,57.004,57.004,57.004,50.114,56.320,0.000,0.000,56.324,0.054,1767.748,2190.026,45.078,746.188,7,7,7,416
2026-07-13T19:52:52.9158671Z,15.577,GameStartup,19,18.15,55.083,53.116,69.771,69.771,69.771,52.420,69.754,0.000,0.000,51.788,0.086,693.129,1784.716,44.355,871.449,7,7,7,272
2026-07-13T19:52:54.5616417Z,17.204,Menu,10,6.14,162.779,27.524,1390.164,1390.164,1390.164,157.393,1390.727,0.000,0.000,32.328,0.112,3950.183,35133.393,70.043,977.738,7,7,7,274
2026-07-13T19:52:55.5412583Z,18.206,Menu,505,504.46,1.982,1.661,2.447,7.843,53.497,1.800,2.968,0.000,0.000,1.568,1.456,0.058,2.332,71.488,1006.883,49,49,34,5030
2026-07-13T19:52:56.5411925Z,19.206,Menu,617,616.88,1.621,1.509,2.043,3.263,6.228,1.527,2.659,0.000,0.000,1.490,1.421,0.086,3.699,71.496,1006.941,51,51,35,5058
2026-07-13T19:52:57.5427694Z,20.207,Menu,657,656.23,1.524,1.495,1.675,2.009,3.719,1.516,2.048,0.000,0.000,1.492,1.437,0.051,0.051,71.496,1006.945,51,51,35,5058
2026-07-13T19:52:58.5442070Z,21.208,Menu,486,485.43,2.060,1.496,6.568,6.913,7.473,2.661,7.196,0.000,0.000,1.594,2.097,0.295,48.271,71.539,1004.461,42,42,34,4114
